0	0	0	0	0	0	0	0.003194888	0.003448276	0	0	0.003134796	0	0	0	0	0	0	0	0	0	0.006309148	0	0	0	0	0.003174603	0.002890173	0	0	0	0.002544529	0.002688172	0.003225806	0	0	0	0	0	0	0	0.009345794	0	0.003246753	0	0	0	0	0	0	0	0	0	0	0	0.006493506	0	0	0	0	0.00310559	0	0	0.006134969	0	0.003134796	0	0	0.003039514	0	0	0.01	0.003205128	0	0.003194888	0.013745704	0.003278689	0.003246753	0	0.003012048	0	0	0	0	0	0	0	0.00330033	0.007246377	0	0	0	0	0	0	0	0	0.001628664	0	0.002463054	0	0	0	0	0	0	0	0	0	0	0	0.003174603	0	0	0	0	0	0	0	0	0.006329114	0	0	0.013029316	0	0	0	0	0	0	0	0	0	0	0.003039514	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003194888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003067485	0	0	0	0.003058104	0.003039514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002570694	0.003225806	0	0	0.003355705	0	0	0	0	0.003278689	0.003174603	0	0	0	0	0	0	0.003184713	0	0.006329114	0	0	0	0	0	0.003389831	0.003412969	0	0	0	0	0	0	0	0	0	0	0	0
0.01734104	0.006024096	0.008955224	0.002525253	0.00619195	0.006289308	0.00974026	0.047923323	0.006896552	0.00308642	0	0.043887147	0.017391304	0	0.002857143	0	0	0.005464481	0.002849003	0	0.003067485	0.003154574	0.002898551	0	0	0	0.006349206	0	0.003194888	0.005730659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003236246	0.003289474	0	0.00310559	0	0	0.00297619	0	0	0.003246753	0.003424658	0	0.012195122	0	0.00310559	0.003115265	0.002915452	0.006134969	0.006410256	0	0.009404389	0.003058104	0.003039514	0.003164557	0.003164557	0	0.006410256	0.006802721	0	0	0	0	0.00295858	0.003012048	0.002906977	0	0	0.003021148	0	0	0	0.00330033	0	0	0	0	0	0	0	0	0	0	0.002272727	0	0.002008032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003333333	0	0	0	0	0	0	0	0	0
0.002890173	0.015060241	0.008955224	0	0.012383901	0.012578616	0.00974026	0.006389776	0.006896552	0.009259259	0.006849315	0.006269592	0.008695652	0.00273224	0.028571429	0.003067485	0.012618297	0.010928962	0.031339031	0	0.012269939	0.028391167	0.023188406	0.009463722	0.016339869	0.017191977	0.019047619	0.049132948	0.012779553	0.011461318	0.002994012	0.010178117	0.008064516	0.012903226	0.01572327	0.014534884	0.005449591	0.013114754	0.015974441	0.017142857	0.012903226	0.015576324	0.015384615	0.003246753	0.01863354	0.003174603	0.006472492	0.013157895	0.010033445	0.01863354	0.009803922	0.003030303	0.005952381	0.006802721	0	0.003246753	0.006849315	0.003257329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.003095975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002898551	0	0	0.005730659	0	0	0	0.005730659	0.002994012	0.002544529	0	0	0	0	0	0	0.003194888	0	0.003225806	0.003115265	0.003076923	0	0	0.003174603	0.006472492	0.003289474	0.003344482	0.00310559	0	0.003030303	0.005952381	0.006802721	0	0.012987013	0.010273973	0.006514658	0.021341463	0.028213166	0.01242236	0.003115265	0.008746356	0.006134969	0.022435897	0.018808777	0.018808777	0.021406728	0.009118541	0.015822785	0.015822785	0.02	0.012820513	0.006802721	0.031948882	0.013745704	0.013114754	0.00974026	0.00295858	0.015060241	0.005813953	0.00286533	0.005797101	0.003021148	0.002941176	0	0.003205128	0	0	0.003311258	0	0	0	0	0	0	0	0	0	0	0	0.007712082	0.003225806	0.003194888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.003012048	0	0	0.00619195	0.003144654	0.003246753	0	0.003448276	0	0	0	0.002898551	0	0	0	0.003154574	0	0.002849003	0.002666667	0.003067485	0.003154574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002857143	0.003225806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003154574	0	0	0	0	0	0	0	0.003257329	0	0	0	0	0	0.003508772	0	0.006622517	0	0	0	0	0	0	0	0
0.005780347	0.003012048	0.011940299	0.01010101	0.00619195	0.003144654	0.003246753	0	0.013793103	0.00617284	0.003424658	0	0	0	0	0	0	0	0	0	0.006134969	0.006309148	0.002898551	0.003154574	0	0	0	0.002890173	0.003194888	0	0	0	0.002688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.063583815	0.090361446	0.029850746	0.035353535	0.077399381	0.059748428	0.051948052	0.038338658	0.065517241	0.018518519	0.01369863	0.07523511	0.037681159	0.084699454	0.051428571	0.09202454	0.022082019	0.035519126	0.051282051	0.053333333	0.027607362	0.085173502	0.069565217	0.05362776	0.039215686	0.094555874	0.028571429	0.069364162	0.054313099	0.071633238	0.071856287	0.073791349	0.061827957	0.077419355	0.066037736	0.075581395	0.070844687	0.101639344	0.126198083	0.090857143	0.088709677	0.062616822	0.072307692	0.058116883	0.174223602	0.112380952	0.081553398	0.118092105	0.133779264	0.12515528	0.100653595	0.106363636	0.050595238	0.094897959	0.028104575	0.080844156	0.08869863	0.135830619	0.114634146	0.123510972	0.165838509	0.128037383	0.10845481	0.126687117	0.116346154	0.105956113	0.10815047	0.098470948	0.131306991	0.080696203	0.075316456	76	0.113461538	0.066666667	0.10798722	0.157044674	0.066229508	0.083766234	0.064792899	0.107228916	0.149127907	0.106876791	0.097971014	0.087613293	0.135294118	0.063758389	0.073717949	0.072607261	0.173550725	0.069536424	0.019417476	0.01641791	0.026586103	0.027941176	0.053026634	0.028703704	0.043061224	0.018403909	0.030454545	0.022167488	0.031927711	0.05218509	0.08	0.046645367	0.04335443	0.074832215	0.04950495	0.073311897	0.055519481	0.039447236	0.045901639	0.046666667	0.069180328	0.065064103	0.052649007	0.052681388	0.033224756	0.01656051	0.050955414	0.050328947	0.034177215	0.04822335	0.049169435	0.01009772	0.055151515	0.011969112	0.034576271	0.043003413	0.054482759	0.046315789	61	0.081125828	0.048859935	0.049838188	0.034346505	0.027476038	0.034437086	0.043450479	0.049666667	0.069822485
0.072254335	0.072289157	0.014925373	0.02020202	0.046439628	0.040880503	0.045454545	0.019169329	0.037931034	0.00617284	0.010273973	0.031347962	0.037681159	0.043715847	0.037142857	0.015337423	0.009463722	0.013661202	0.031339031	0.010666667	0.009202454	0.028391167	0.023188406	0.025236593	0.006535948	0.034383954	0.028571429	0.014450867	0.031948882	0.025787966	0.01497006	0.022900763	0.024193548	0.032258065	0.031446541	0.014534884	0.024523161	0.016393443	0.051118211	0.034285714	0.025806452	0.009345794	0.033846154	0.003246753	0.046583851	0.047619048	0.025889968	0.049342105	0.016722408	0.049689441	0.029411765	0.03030303	0.041666667	0.020408163	0.003267974	0.022727273	0.054794521	0.026058632	0.030487805	0.02507837	0.01863354	0.031152648	0	0.006134969	0.022435897	0.006269592	0.015673981	0.006116208	0.006079027	0.009493671	0.012658228	0.016666667	0.009615385	0.006802721	0.012779553	0.027491409	0.006557377	0.003246753	0.00295858	0.009036145	0.002906977	0.005730659	0.002898551	0.033232628	0.035294118	0.006711409	0.022435897	0.01650165	0.025362319	0.013245033	0.025889968	0.011940299	0.003021148	0.008823529	0.004842615	0.002314815	0.012244898	0.004885993	0.002272727	0.002463054	0.004016064	0.007712082	0.025806452	0.012779553	0.028481013	0.016778523	0.00660066	0.022508039	0.00974026	0.007537688	0.02295082	0.028571429	0.02295082	0.028846154	0.023178808	0.022082019	0.006514658	0.00955414	0.015923567	0.013157895	0.015822785	0.017766497	0.033222591	0.026058632	0.009090909	0.030888031	0.030508475	0.006825939	0.024137931	0.031578947	0.03	0.026490066	0.022801303	0.055016181	0.024316109	0.009584665	0.009933775	0.028753994	0.026666667	0.00887574
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003067485	0	0	0.002849003	0	0.003067485	0	0	0	0.003267974	0	0	0	0	0	0	0	0	0	0	0	0	0.003278689	0	0	0	0	0	0	0.00310559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003134796	0	0.003115265	0	0	0	0	0	0	0.003039514	0.003164557	0	0	0.003205128	0	0.003194888	0	0	0	0	0	0.002906977	0.00286533	0.002898551	0	0.002941176	0	0	0	0	0	0.003236246	0.002985075	0	0.002941176	0	0	0	0	0	0	0	0	0	0	0.003164557	0	0	0.003215434	0	0	0.003278689	0	0.006557377	0.003205128	0.006622517	0	0	0	0	0	0	0	0.003322259	0	0	0	0.006779661	0	0.003448276	0	0	0.003311258	0	0	0.003039514	0	0.006622517	0	0	0.00887574
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002857143	0	0	0	0	0	0	0.003154574	0	0.003154574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002857143	0	0.003115265	0.006153846	0	0	0	0	0	0.003344482	0	0	0	0	0	0	0.003246753	0	0.003257329	0.00304878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003436426	0	0	0	0	0	0	0	0	0	0	0	0	0.010869565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003164557	0	0	0	0.003246753	0	0	0	0	0	0	0	0	0	0	0	0	0.005076142	0	0.003257329	0	0	0	0	0	0	0	0.003311258	0	0	0	0.006389776	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.003424658	0	0	0	0	0	0	0	0	0	0	0.006309148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.002890173	0.006024096	0.002985075	0.002525253	0	0	0	0	0.006896552	0	0.003424658	0	0	0	0	0	0	0	0	0	0	0.009463722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002724796	0.003278689	0.006389776	0	0	0	0	0.003246753	0.00621118	0	0	0	0	0.00310559	0	0	0	0.003401361	0	0	0	0.003257329	0.00304878	0	0	0.003115265	0.002915452	0.003067485	0	0	0.006269592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003021148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002538071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.003012048	0	0	0	0	0.003246753	0.003194888	0	0	0	0	0	0	0	0	0	0	0.002849003	0.002666667	0.003067485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003401361	0	0	0.003424658	0	0.00304878	0.003134796	0.00310559	0	0	0.006134969	0	0	0.003134796	0	0.009118541	0	0	0	0	0	0	0	0	0.003246753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003355705	0	0	0	0	0	0	0.003278689	0	0	0	0.003257329	0	0.006369427	0	0	0.005076142	0	0	0	0	0	0	0	0	0.003333333	0	0	0	0.003039514	0	0	0	0	0
0	0.003012048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006349206	0	0.003289474	0	0	0	0.003030303	0	0	0	0	0	0	0	0.003134796	0.00310559	0.003115265	0.002915452	0	0.003205128	0	0.003134796	0.003058104	0.006079027	0	0	0	0.003205128	0	0.003194888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002314815	0	0.001628664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003174603	0.003278689	0	0	0	0.003257329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.003194888	0.003448276	0.00617284	0	0.003134796	0	0	0	0.006134969	0.006309148	0	0.011396011	8	0.006134969	0.009463722	0.008695652	0.018927445	0.003267974	0	0	0	0	0	0	0.002544529	0.002688172	0.003225806	0	0	0	0	0	0	0	0.003115265	0.003076923	0.003246753	0.00621118	0.003174603	0.003236246	0	0.003344482	0.00931677	0	0.003030303	0	0.003401361	0	0.003246753	0	0.003257329	0.00304878	0	0.00310559	0.00623053	0.005830904	0	0.003205128	0.006269592	0.003134796	0.003058104	0	0.003164557	0.003164557	0.006666667	0.006410256	0.003401361	0	0	0	0.003246753	0	0	0.002906977	0	0.005797101	0.009063444	0	0	0	0.00330033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003194888	0	0.003355705	0	0.003215434	0	0	0.003278689	0	0	0	0	0	0	0	0	0	0.003164557	0	0.006644518	0	0.003030303	0	0.003389831	0	0.003448276	0	0.003333333	0.013245033	0.013029316	0	0	0	0	0.003194888	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002994012	0	0	0.003225806	0	0.002906977	0	0	0	0	0	0	0	0	0	0	0.003236246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00330033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002538071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
